"ID","ID_FORNECEDOR","DATALANCAMENTO","NUMERODOCUMENTO","DATADOCUMENTO","TOTALPARCELAS","VALORTOTAL","NUMEROPARCELA","VALORPARCELA","DATAVENCIMENTO","LIQUIDADO","DATAPAGAMENTO","VALORPAGO","DATA_INC","DATA_ALT"
205,2,2008-04-18,"66289C      ",2008-04-17,"03",2588.02,"03",854.34,2008-05-23,S,2008-05-20,854.34,2008-04-18,
206,2,2008-04-23,"66497a      ",2008-04-22,"02",1444.20,"01",734.60,2008-05-13,S,2008-05-14,734.60,2008-04-23,2008-04-23
207,2,2008-04-23,"66497B      ",2008-04-22,"02",1444.20,"02",709.60,2008-05-20,S,2008-05-20,709.60,2008-04-23,
208,8,2008-04-25,"801616/1    ",2008-04-22,"02",1093.41,"01",558.41,2008-05-13,S,2008-05-14,558.41,2008-04-25,2008-04-25
209,8,2008-04-25,"801616/2    ",2008-04-22,"02",1093.41,"02",535.00,2008-05-27,S,2008-05-28,535.00,2008-04-25,
211,11,2008-04-30,"2389270607  ",2007-04-18,"01",309.00,"01",309.00,2008-05-15,S,2008-05-15,309.00,2008-04-30,
212,21,2008-04-30,"622676      ",2008-04-23,"01",147.76,"01",147.76,2008-05-06,S,2008-05-06,147.76,2008-04-30,
213,2,2008-04-30,"489055A     ",2008-04-29,"01",927.04,"01",927.04,2008-05-27,S,2008-05-28,927.04,2008-04-30,
214,16,2008-05-05,"7050/01     ",2008-04-25,"02",395.00,"01",197.50,2008-05-14,S,2008-05-14,197.50,2008-05-05,2008-05-05
215,16,2008-05-05,"7050/02     ",2008-04-25,"02",395.00,"02",197.50,2008-06-03,S,2008-06-02,197.50,2008-05-05,
216,22,2008-05-06,"05/2008     ",2008-05-01,"01",244.04,"01",244.04,2008-05-12,S,2008-05-12,244.04,2008-05-06,
217,18,2008-05-06,"007294      ",2008-04-29,"01",300.00,"01",300.00,2008-05-25,S,2008-05-26,300.00,2008-05-06,
218,34,2008-05-06,"757019753   ",2008-04-21,"01",35.00,"01",35.00,2008-05-15,S,2008-05-14,35.00,2008-05-06,
219,1,2008-05-09,"21174/1     ",2008-05-03,"01",44.00,"01",44.00,2008-05-18,S,2008-05-20,44.00,2008-05-09,
220,25,2008-05-09,"6002/1      ",2008-05-08,"01",340.40,"01",340.40,2008-05-18,S,2008-05-20,340.40,2008-05-09,
221,2,2008-05-15,"492005A     ",2008-05-13,"01",731.33,"01",731.33,2008-06-10,S,2008-06-11,731.33,2008-05-15,
222,2,2008-05-17,"492858A     ",2008-05-15,"03",1872.59,"01",649.20,2008-06-05,S,2008-06-02,649.20,2008-05-17,
223,2,2008-05-17,"492858B     ",2008-05-15,"03",1897.59,"02",624.20,2008-06-12,S,2008-06-12,624.20,2008-05-17,
224,2,2008-05-17,"492858C     ",2008-05-15,"03",1897.58,"03",624.20,2008-06-19,S,2008-06-17,624.20,2008-05-17,
225,2,2008-05-21,"68445A      ",2008-05-20,"02",1337.03,"01",681.02,2008-06-10,S,2008-06-11,681.02,2008-05-21,2008-05-21
226,2,2008-05-21,"68445B      ",2008-05-20,"02",1337.03,"02",656.02,2008-06-17,S,2008-06-17,656.02,2008-05-21,
227,10,2008-05-26,"749         ",2008-05-20,"01",207.15,"01",207.15,2008-06-17,S,2008-06-17,207.15,2008-05-26,
228,25,2008-05-26,"6336/1      ",2008-05-21,"01",158.70,"01",158.70,2008-05-31,S,2008-06-02,158.70,2008-05-26,
229,1,2008-05-26,"21501/1     ",2008-05-21,"01",62.00,"01",62.00,2008-05-31,S,2008-06-02,62.00,2008-05-26,
230,25,2008-05-28,"6389        ",2008-05-26,"01",331.28,"01",331.28,2008-06-05,S,2008-06-02,331.28,2008-05-28,
231,25,2008-05-28,"6390        ",2008-05-26,"01",183.00,"01",183.00,2008-06-05,S,2008-06-02,183.00,2008-05-28,
232,1,2008-05-28,"21572       ",2008-05-26,"01",405.12,"01",405.12,2008-06-05,S,2008-06-02,405.12,2008-05-28,
233,8,2008-05-28,"809847-1    ",2008-05-21,"05",2166.07,"01",454.07,2008-06-11,S,2008-06-11,454.07,2008-05-28,
234,8,2008-05-28,"809847-2    ",2008-05-21,"05",428.00,"02",428.00,2008-06-18,S,2008-06-17,428.00,2008-05-28,
235,8,2008-05-28,"809847-3    ",2008-05-21,"05",2166.07,"03",428.00,2008-06-25,S,2008-06-23,428.00,2008-05-28,
236,8,2008-05-28,"809847-4    ",2008-05-21,"05",2166.07,"04",428.00,2008-07-02,S,2008-07-02,428.00,2008-05-28,
237,8,2008-05-28,"809847-5    ",2008-05-21,"05",2166.07,"05",428.00,2008-07-09,S,2008-07-09,428.00,2008-05-28,
238,21,2008-05-30,"626.547     ",2008-06-01,"01",110.00,"01",110.00,2008-06-04,S,2008-06-02,110.00,2008-05-30,
239,27,2008-05-30,"3226000     ",2008-05-23,"01",120.00,"01",120.00,2008-06-10,S,2008-06-11,120.00,2008-05-30,
240,11,2008-06-06,"7755        ",2008-05-29,"01",18.82,"01",18.82,2008-06-12,S,2008-06-11,18.82,2008-06-06,
241,34,2008-06-06,CLARO       ,2008-05-21,"01",35.00,"01",35.00,2008-06-15,S,2008-06-11,35.00,2008-06-06,
242,18,2008-06-06,"7778        ",2008-05-28,"01",300.00,"01",300.00,2008-06-25,S,2008-06-23,300.00,2008-06-06,
243,25,2008-06-14,"6695/1      ",2008-06-05,"01",630.50,"01",630.50,2008-06-15,S,2008-06-16,630.50,2008-06-14,
244,2,2008-06-14,"70037A      ",2008-06-12,"02",1474.54,"01",749.77,2008-07-03,S,2008-07-03,749.77,2008-06-14,
245,2,2008-06-14,"70037B      ",2008-06-12,"02",1474.54,"01",724.77,2008-07-10,S,2008-07-09,724.77,2008-06-14,
246,1,2008-06-15,"21868/1     ",2008-06-12,"01",190.00,"01",190.00,2008-06-22,S,2008-06-23,190.00,2008-06-15,
247,25,2008-06-15,"3194/30392  ",2006-06-12,"01",345.00,"01",345.00,2008-06-22,S,2008-06-23,345.00,2008-06-15,
248,11,2008-06-20,"2493158227  ",2008-06-11,"02",501.08,"01",250.54,2008-06-26,S,2008-06-23,250.54,2008-06-20,2008-06-20
249,11,2008-06-20,"2493158235  ",2008-06-11,"02",501.08,"01",250.54,2008-07-03,S,2008-07-03,250.54,2008-06-20,2008-06-20
254,2,2008-06-26,"503056A     ",2008-06-24,"03",3153.35,"01",1052.62,2008-07-15,S,2008-07-16,1052.62,2008-06-26,
255,2,2008-06-26,"503056B     ",2008-06-24,"03",3153.35,"02",1052.62,2008-07-22,S,2008-07-21,1052.62,2008-06-26,
250,2,2008-06-20,"501242      ",2008-06-17,"03",1869.91,"01",639.97,2008-07-08,S,2008-07-09,639.97,2008-06-20,
251,2,2008-06-20,"501242-2    ",2008-06-17,"03",1869.91,"02",614.97,2008-07-15,S,2008-07-16,614.97,2008-06-20,
252,2,2008-06-20,"501242-3    ",2008-06-17,"03",1869.91,"03",614.97,2008-07-22,S,2008-07-21,614.97,2008-06-20,
256,2,2008-06-26,"503056C     ",2008-06-24,"03",3153.35,"03",1052.62,2008-07-29,S,2008-07-29,1052.62,2008-06-26,
257,2,2008-07-01,"504952A     ",2008-06-30,"02",1433.79,"01",730.15,2008-07-21,S,2008-07-21,730.15,2008-07-01,
258,2,2008-07-01,"504952B     ",2008-06-30,"02",1433.79,"02",703.65,2008-07-28,S,2008-07-29,703.65,2008-07-01,
267,18,2008-07-06,"8389        ",2008-07-01,"01",300.00,"01",300.00,2008-07-25,S,2008-07-21,300.00,2008-07-06,
259,34,2008-07-02,"0           ",2008-06-21,"01",35.00,"01",35.00,2008-07-15,S,2008-07-16,35.00,2008-07-02,
260,31,2008-07-02,"420297001   ",2008-06-24,"03",726.72,"01",242.22,2008-07-10,S,2008-07-09,242.22,2008-07-02,
261,31,2008-07-02,"420297002   ",2008-06-24,"03",726.72,"02",242.22,2008-07-17,S,2008-07-16,242.22,2008-07-02,
262,31,2008-07-02,"420297003   ",2008-06-24,"03",726.72,"03",242.28,2008-07-24,S,2008-07-21,242.28,2008-07-02,
263,2,2008-07-02,"71191A      ",2008-07-01,"01",675.18,"01",675.18,2008-07-29,S,2008-07-29,675.18,2008-07-02,
264,8,2008-07-02,"821088-1    ",2008-06-30,"03",1816.40,"01",620.40,2008-07-21,S,2008-07-21,620.40,2008-07-02,
265,8,2008-07-02,"821088-2    ",2008-06-30,"03",1816.40,"02",598.00,2008-07-28,S,2008-07-29,598.00,2008-07-02,
266,8,2008-07-02,"821088-3    ",2008-06-30,"03",1816.40,"03",598.00,2008-08-04,S,2008-08-05,598.00,2008-07-02,
268,24,2008-07-10,"709766000145",2008-07-04,"01",302.12,"01",302.12,2008-07-15,S,2008-07-16,302.12,2008-07-10,
269,22,2008-07-10,"072008      ",2008-07-01,"01",83.17,"01",83.17,2008-07-12,S,2008-07-14,83.17,2008-07-10,
270,22,2008-07-10,"072008      ",2008-07-01,"01",239.61,"01",239.61,2008-07-12,S,2008-07-14,239.61,2008-07-10,
271,2,2008-07-14,"71801A      ",2008-07-10,"02",1162.36,"01",581.18,2008-07-31,S,2008-07-29,581.18,2008-07-14,
272,2,2008-07-14,"71801B      ",2008-07-10,"02",1162.36,"02",581.18,2008-08-07,S,2008-08-05,581.18,2008-07-14,
273,12,2008-07-17,"000000      ",2008-07-16,"01",581.44,"01",581.44,2008-08-16,S,2008-08-18,581.44,2008-07-17,
274,2,2008-07-20,"509752A     ",2008-07-17,"05",2255.30,"01",472.26,2008-07-31,S,2008-07-29,472.26,2008-07-20,2008-07-20
275,2,2008-07-20,"509752B     ",2008-07-17,"05",2255.30,"02",445.76,2008-08-07,S,2008-08-05,445.76,2008-07-20,
276,2,2008-07-20,"509752C     ",2008-07-17,"05",2255.30,"03",445.76,2008-08-14,S,2008-08-11,445.76,2008-07-20,2008-07-20
277,2,2008-07-20,"509752D     ",2008-07-17,"05",2255.30,"04",445.76,2008-08-21,S,2008-08-18,445.76,2008-07-20,
278,2,2008-07-20,"509752E     ",2008-07-17,"05",2255.30,"05",445.76,2008-08-28,S,2008-08-25,445.76,2008-07-20,
279,2,2008-07-20,"72259A      ",2008-07-17,"01",658.47,"01",658.47,2008-08-14,S,2008-08-11,658.47,2008-07-20,
280,2,2008-07-20,"72386A      ",2008-07-18,"02",834.46,"01",417.23,2008-08-08,S,2008-08-05,417.23,2008-07-20,
281,2,2008-07-20,"72386B      ",2008-07-18,"02",834.46,"02",417.23,2008-08-15,S,2008-08-11,417.23,2008-07-20,
282,4,2008-07-25,"114681      ",2008-07-23,"01",551.10,"01",551.10,2008-08-06,S,2008-08-05,551.10,2008-07-25,
283,8,2008-07-26,"827803-1    ",2008-07-23,"02",1145.28,"01",573.28,2008-08-13,S,2008-08-11,573.28,2008-07-26,
284,8,2008-07-26,"827803-2    ",2008-07-23,"02",1145.28,"02",572.00,2008-08-27,S,2008-08-25,572.00,2008-07-26,
285,21,2008-07-27,"000.632.696 ",2008-07-22,"01",134.94,"01",134.94,2008-08-01,S,2008-07-29,134.94,2008-07-27,
286,34,2008-08-02,"000000      ",2008-07-21,"01",35.00,"01",35.00,2008-08-15,S,2008-08-11,35.00,2008-08-02,
287,32,2008-08-02,"003552431   ",2008-07-24,"03",700.00,"01",238.00,2008-08-04,S,2008-08-05,238.00,2008-08-02,
288,32,2008-08-02,"003552432   ",2008-07-24,"03",700.00,"02",231.00,2008-08-18,S,2008-08-18,231.00,2008-08-02,
289,32,2008-08-02,"003552433   ",2008-07-24,"02",700.00,"03",231.00,2008-09-15,S,2008-09-15,231.00,2008-08-02,
290,18,2008-08-07,"8945        ",2008-08-01,"01",300.00,"01",300.00,2008-08-25,S,2008-08-25,300.00,2008-08-07,
291,22,2008-08-07,"08/2008     ",2008-08-01,"01",254.85,"01",254.85,2008-08-12,S,2008-08-11,254.85,2008-08-07,
292,11,2008-08-07,sedex8696   ,2008-07-28,"01",20.07,"01",20.07,2008-08-11,S,2008-08-11,20.07,2008-08-07,
293,4,2008-08-07,"116694      ",2008-08-04,"01",200.08,"01",200.08,2008-08-18,S,2008-08-18,200.08,2008-08-07,
294,8,2008-08-07,"831403/1    ",2008-08-04,"02",1173.83,"01",587.83,2008-08-25,S,2008-08-25,587.83,2008-08-07,
295,8,2008-08-07,"831403/2    ",2008-08-04,"02",1173.83,"02",586.00,2008-09-08,S,2008-09-08,586.00,2008-08-07,
296,2,2008-08-07,"51594-1     ",2008-08-05,"05",3020.10,"01",604.02,2008-08-19,S,2008-08-18,604.02,2008-08-07,
297,2,2008-08-07,"515194-2    ",2008-08-05,"05",3020.10,"02",604.02,2008-08-26,S,2008-08-25,604.02,2008-08-07,
298,2,2008-08-07,"515194-3    ",2008-08-05,"05",3020.10,"03",604.02,2008-09-02,S,2008-09-03,604.02,2008-08-07,
299,2,2008-08-07,"515194-4    ",2008-08-05,"05",3020.10,"04",604.02,2008-09-09,S,2008-09-08,604.02,2008-08-07,
300,2,2008-08-07,"515194-5    ",2008-08-05,"05",3020.10,"05",604.02,2008-09-16,S,2008-09-15,604.02,2008-08-07,
301,22,2008-08-08,"08/2008     ",2008-08-01,"01",187.92,"01",187.92,2008-08-12,S,2008-08-11,187.92,2008-08-08,
302,2,2008-08-11,"516409A     ",2008-08-08,"05",2614.10,"01",522.82,2008-08-22,S,2008-08-18,522.82,2008-08-11,
303,2,2008-08-11,"516409B     ",2008-08-08,"05",2614.10,"02",522.82,2008-08-29,S,2008-08-25,522.82,2008-08-11,
304,2,2008-08-11,"516409C     ",2008-08-08,"05",2614.10,"03",522.82,2008-09-05,S,2008-09-03,522.82,2008-08-11,
305,2,2008-08-11,"516409D     ",2008-08-08,"05",2614.10,"04",522.82,2008-09-12,S,2008-09-08,522.82,2008-08-11,
306,2,2008-08-11,"516409E     ",2008-08-08,"05",2614.10,"05",522.82,2008-09-19,S,2008-09-15,522.82,2008-08-11,
307,2,2008-08-11,"72929a      ",2008-07-25,"04",1281.75,"01",427.25,2008-08-15,S,2008-08-11,427.25,2008-08-11,
308,2,2008-08-11,"72929B      ",2008-07-25,"03",1281.75,"02",427.25,2008-08-22,S,2008-08-18,427.25,2008-08-11,
309,2,2008-08-11,"72929C      ",2008-07-25,"03",1281.75,"3 ",427.25,2008-08-29,S,2008-08-25,427.25,2008-08-11,
310,2,2008-08-14,"74260A      ",2008-08-13,"03",1438.35,"01",479.45,2008-09-02,S,2008-09-03,479.45,2008-08-14,
311,2,2008-08-14,"74260B      ",2008-08-13,"03",1438.35,"02",479.45,2008-09-09,S,2008-09-08,479.45,2008-08-14,
312,2,2008-08-14,"74260C      ",2008-08-13,"03",1438.35,"03",479.45,2008-09-16,S,2008-09-15,479.45,2008-08-14,
313,12,2008-08-25,"131742      ",2008-08-22,"01",606.90,"01",606.90,2008-09-22,S,2008-09-22,606.90,2008-08-25,
314,16,2008-08-28,"7600/1      ",2008-08-21,"02",298.00,"01",149.00,2008-09-19,S,2008-09-15,149.00,2008-08-28,2008-08-28
315,16,2008-08-28,"7600/2      ",2008-08-21,"02",298.00,"02",149.00,2008-10-19,S,2008-10-20,149.00,2008-08-28,
316,13,2008-08-29,"19799-1     ",2008-08-21,"02",743.72,"01",389.57,2008-09-19,S,2008-09-15,389.57,2008-08-29,
317,13,2008-08-29,"19799-2     ",2008-08-21,"02",743.72,"02",354.15,2008-10-19,S,2008-10-20,354.15,2008-08-29,
318,8,2008-09-01,"839345/1    ",2008-08-28,"05",2740.97,"01",548.97,2008-09-18,S,2008-09-15,548.97,2008-09-01,
319,8,2008-09-01,"839345/2    ",2008-08-28,"05",2740.97,"02",548.00,2008-09-25,S,2008-09-22,548.00,2008-09-01,
320,8,2008-09-01,"839345/3    ",2008-08-28,"05",2740.97,"03",548.00,2008-10-02,S,2008-09-30,548.00,2008-09-01,
321,8,2008-09-01,"839345/4    ",2008-08-28,"05",2740.97,"04",548.00,2008-10-09,S,2008-10-06,548.00,2008-09-01,
322,8,2008-09-01,"839345/5    ",2008-08-28,"05",2740.97,"05",548.00,2008-10-16,S,2008-10-13,548.00,2008-09-01,
323,8,2008-09-01,"839423/1    ",2008-08-28,"01",416.77,"01",416.77,2008-09-25,S,2008-09-22,416.77,2008-09-01,
324,18,2008-09-01,"009546      ",2008-08-27,"01",300.00,"01",300.00,2008-09-25,S,2008-09-22,300.00,2008-09-01,
325,8,2008-09-05,"840550/1    ",2008-09-02,"01",783.55,"01",783.55,2008-09-30,S,2008-09-30,783.55,2008-09-05,
326,22,2008-09-05,"12092008    ",2008-09-01,"01",270.46,"01",270.46,2008-09-12,S,2008-09-08,270.46,2008-09-05,
327,2,2008-09-05,"523773A     ",2008-09-04,"03",2211.49,"01",754.83,2008-09-25,S,2008-09-22,754.83,2008-09-05,
328,2,2008-09-05,"523773B     ",2008-09-04,"03",2211.49,"02",728.33,2008-10-02,S,2008-09-30,728.33,2008-09-05,
329,2,2008-09-05,"523773c     ",2008-09-04,"03",2211.49,"03",728.33,2008-10-09,S,2008-10-06,728.33,2008-09-05,
330,2,2008-09-05,"523782a     ",2008-09-04,"02",651.84,"01",325.92,2008-09-25,S,2008-09-22,325.92,2008-09-05,
331,2,2008-09-05,"523782B     ",2008-09-04,"02",651.84,"02",325.92,2008-10-02,S,2008-09-30,325.92,2008-09-05,
332,8,2008-09-14,"843115/1    ",2008-09-09,"05",2208.50,"01",444.50,2008-09-30,S,2008-09-30,444.50,2008-09-14,
333,8,2008-09-14,"843115/2    ",2008-09-09,"05",2208.50,"02",441.00,2008-10-07,S,2008-10-06,441.00,2008-09-14,
334,8,2008-09-14,"843115/3    ",2008-09-09,"05",2208.50,"03",441.00,2008-10-14,S,2008-10-13,441.00,2008-09-14,
335,8,2008-09-14,"843115/4    ",2008-09-09,"05",2208.50,"04",441.00,2008-10-21,S,2008-10-20,441.00,2008-09-14,
336,8,2008-09-14,"843115/5    ",2008-09-09,"05",2208.50,"05",441.00,2008-10-28,S,2008-10-29,441.00,2008-09-14,
337,35,2008-09-14,"76448       ",2008-09-11,"01",153.60,"01",153.60,2008-09-26,S,2008-09-22,153.60,2008-09-14,
338,2,2008-09-14,"526199A     ",2008-09-11,"03",1448.11,"01",500.37,2008-10-02,S,2008-09-30,500.37,2008-09-14,
339,2,2008-09-14,"526199B     ",2008-09-11,"03",1448.11,"02",473.87,2008-10-09,S,2008-10-06,473.87,2008-09-14,
340,2,2008-09-14,"526199C     ",2008-09-11,"03",1448.11,"03",473.87,2008-10-16,S,2008-10-13,473.87,2008-09-14,
341,2,2008-09-14,"76464A      ",2008-09-12,"02",842.08,"01",421.04,2008-10-03,S,2008-09-30,421.04,2008-09-14,
342,2,2008-09-14,"76464B      ",2008-09-12,"02",842.08,"02",421.04,2008-10-10,S,2008-10-06,421.04,2008-09-14,
343,2,2008-09-17,"76706A      ",2008-09-16,"02",646.14,"01",323.07,2008-10-06,S,2008-10-06,323.07,2008-09-17,
344,2,2008-09-17,"76706       ",2008-09-16,"02",646.14,"02",323.07,2008-10-13,S,2008-10-13,323.07,2008-09-17,2008-09-17
345,8,2008-09-18,"845084/1    ",2008-09-16,"02",934.90,"01",467.90,2008-10-07,S,2008-10-06,467.90,2008-09-18,
346,8,2008-09-18,"845084/2    ",2008-09-16,"02",934.90,"02",467.00,2008-10-21,S,2008-10-20,467.00,2008-09-18,
350,8,2008-09-29,"847340/1    ",2008-09-23,"03",1717.72,"01",573.72,2008-10-14,S,2008-10-13,573.72,2008-09-29,
351,8,2008-09-29,"847340/2    ",2008-09-23,"03",1717.72,"02",572.00,2008-10-21,S,2008-10-20,572.00,2008-09-29,
352,8,2008-09-29,"847340/3    ",2008-09-23,"03",1717.72,"03",572.00,2008-10-28,S,2008-10-29,572.00,2008-09-29,
347,2,2008-09-22,"528927A     ",2008-09-19,"03",3262.12,"01",1087.37,2008-10-10,S,2008-10-06,1087.37,2008-09-22,
348,2,2008-09-22,"528927B     ",2008-09-19,"03",3262.11,"02",1087.37,2008-10-17,S,2008-10-17,1087.37,2008-09-22,
349,2,2008-09-22,"528927C     ",2008-09-19,"03",3262.11,"03",1087.37,2008-10-24,S,2008-10-21,1087.37,2008-09-22,
353,2,2008-09-29,"530388A     ",2008-09-25,"03",1661.32,"01",571.44,2008-10-16,S,2008-10-13,571.44,2008-09-29,
354,2,2008-09-29,"530388B     ",2008-09-25,"03",1661.32,"02",544.94,2008-10-23,S,2008-10-20,544.94,2008-09-29,
355,2,2008-09-29,"530388C     ",2008-09-25,"03",1661.32,"03",544.94,2008-10-30,S,2008-10-30,544.94,2008-09-29,
356,11,2008-09-29,D010435A    ,2008-09-19,"01",342.05,"01",342.05,2008-10-07,S,2008-10-06,342.05,2008-09-29,
357,21,2008-09-29,"637261      ",2008-09-18,"01",155.99,"01",155.99,2008-10-01,S,2008-09-30,155.99,2008-09-29,
358,2,2008-10-02,"531865      ",2008-09-30,"03",1418.29,"01",490.43,2008-10-21,S,2008-10-20,490.43,2008-10-02,
359,2,2008-10-02,"531865      ",2008-09-30,"03",1418.29,"02",463.93,2008-10-28,S,2008-10-29,463.93,2008-10-02,
360,2,2008-10-02,"531865      ",2008-09-30,"03",1418.29,"03",463.93,2008-11-04,S,2008-11-04,463.93,2008-10-02,
361,4,2008-10-02,"129419      ",2008-10-01,"01",72.40,"01",72.40,2008-10-08,S,2008-10-06,72.40,2008-10-02,
362,4,2008-10-02,"129418      ",2008-10-01,"01",554.50,"01",554.50,2008-10-08,S,2008-10-06,554.50,2008-10-02,
363,8,2008-10-02,"849500/1    ",2008-09-30,"05",6140.68,"01",1228.68,2008-10-21,S,2008-10-21,1228.68,2008-10-02,
364,8,2008-10-02,"849500/2    ",2008-09-30,"05",6140.68,"02",1228.00,2008-10-28,S,2008-10-29,1228.00,2008-10-02,
365,8,2008-10-02,"849500/3    ",2008-09-30,"05",6140.68,"03",1228.00,2008-11-04,S,2008-11-04,1228.00,2008-10-02,
366,8,2008-10-02,"849500/4    ",2008-09-30,"05",6140.68,"04",1228.00,2008-11-11,S,2008-11-10,1228.00,2008-10-02,
367,8,2008-10-02,"849500/5    ",2008-09-30,"05",6140.68,"05",1228.00,2008-11-18,S,2008-11-17,1228.00,2008-10-02,
368,16,2008-10-06,"7749-1      ",2008-09-25,"01",133.00,"1 ",133.00,2008-10-27,S,2008-10-29,133.00,2008-10-06,
369,18,2008-10-10,"010164      ",2008-09-27,"01",300.00,"01",300.00,2008-10-25,S,2008-10-29,300.00,2008-10-10,
370,8,2008-10-13,"852290/1    ",2008-10-09,"01",1055.48,"01",1055.48,2008-10-30,S,2008-10-30,1055.48,2008-10-13,
371,11,2008-10-14,d010745a    ,2008-10-07,"01",316.80,"01",316.80,2008-10-24,S,2008-10-20,316.80,2008-10-14,
372,2,2008-10-17,"78726A      ",2008-10-15,"03",1816.26,"01",605.42,2008-10-29,S,2008-10-29,605.42,2008-10-17,
373,2,2008-10-17,"78726B      ",2008-10-15,"03",1816.26,"02",605.42,2008-11-05,S,2008-10-29,605.42,2008-10-17,
374,2,2008-10-17,"78726C      ",2008-10-15,"03",1816.26,"03",605.42,2008-11-12,S,2008-11-10,605.42,2008-10-17,
375,8,2008-10-18,"854016/1    ",2008-10-15,"01",861.36,"01",861.36,2008-11-05,S,2008-11-06,861.36,2008-10-18,
376,8,2008-10-18,"854017/1    ",2008-10-15,"01",927.17,"01",927.17,2008-11-05,S,2008-11-06,927.17,2008-10-18,
377,25,2008-10-25,"9912/1      ",2008-10-24,"02",652.85,"1 ",326.42,2008-11-07,S,2008-11-08,326.42,2008-10-25,
378,25,2008-10-25,"9912/2      ",2008-10-24,"02",652.84,"02",326.43,2008-11-14,S,2008-11-10,326.43,2008-10-25,
379,11,2008-10-25,SEDEX10745  ,2008-10-17,"01",53.43,"01",53.43,2008-11-06,S,2008-10-29,53.43,2008-10-25,
380,21,2008-10-25,"000.639.606 ",2008-10-01,"01",161.73,"01",161.73,2008-11-03,S,2008-11-04,161.73,2008-10-25,
381,2,2008-10-27,"539041A     ",2008-10-24,"03",1321.11,"01",458.04,2008-11-07,S,2008-11-08,458.04,2008-10-27,
382,2,2008-10-27,"539041B     ",2008-10-24,"03",1321.11,"02",431.54,2008-11-14,S,2008-11-10,431.54,2008-10-27,
383,2,2008-10-27,"539041C     ",2008-10-24,"03",1321.11,"03",431.34,2008-11-21,S,2008-11-17,431.34,2008-10-27,
384,8,2008-10-27,"856242/2    ",2008-10-23,"04",4143.14,"2 ",1405.14,2008-11-06,S,2008-11-06,1405.14,2008-10-27,
385,8,2008-10-27,"856242/3    ",2008-10-23,"04",4143.14,"03",1369.00,2008-11-13,S,2008-11-10,1369.00,2008-10-27,
386,8,2008-10-27,"856242/4    ",2008-10-23,"04",4143.14,"04",1369.00,2008-11-20,S,2008-11-17,1369.00,2008-10-27,
387,8,2008-10-30,"857187/1    ",2008-10-28,"01",963.18,"01",963.18,2008-11-18,S,2008-11-17,963.18,2008-10-30,
388,12,2008-11-01,"132279      ",2008-10-30,"01",230.08,"01",230.08,2008-11-30,S,2008-12-01,230.08,2008-11-01,
390,4,2008-11-08,"136710      ",2008-11-06,"01",183.70,"01",183.70,2008-11-20,S,2008-11-17,183.70,2008-11-08,
389,12,2008-11-08,"132373      ",2008-11-07,"01",221.40,"01",221.40,2008-11-15,S,2008-11-10,221.40,2008-11-08,
391,4,2008-11-08,"136711      ",2008-11-06,"01",136.40,"01",136.40,2008-11-20,S,2008-11-17,136.40,2008-11-08,
392,18,2008-11-08,"010697      ",2008-11-03,"01",300.00,"01",300.00,2008-11-25,S,2008-11-25,300.00,2008-11-08,
393,8,2008-11-11,"859415-1    ",2008-11-07,"01",957.94,"01",957.94,2008-11-28,S,2008-11-25,957.94,2008-11-11,
394,8,2008-11-17,"861042/1    ",2008-11-13,"01",837.63,"01",837.63,2008-12-04,S,2008-12-01,837.63,2008-11-17,
395,11,2008-11-21,d011486a    ,2008-11-19,"01",252.00,"01",252.00,2008-12-09,S,2008-12-10,252.00,2008-11-21,
397,8,2008-11-28,"864007/1    ",2008-11-26,"1 ",999.03,"1 ",999.03,2008-12-17,S,2008-12-17,999.03,2008-11-28,
398,2,2008-12-01,"548317      ",2008-11-27,"02",890.38,"01",458.44,2008-12-18,S,2008-12-17,458.44,2008-12-01,
396,21,2008-11-25,"641.983     ",2008-11-01,"01",170.16,"01",170.16,2008-12-02,S,2008-12-01,170.16,2008-11-25,
399,2,2008-12-01,"548317      ",2008-11-27,"02",890.38,"02",431.94,2008-12-26,S,2008-12-23,431.94,2008-12-01,
400,2,2008-12-01,"547554A     ",2008-11-26,"03",1320.85,"01",457.95,2008-12-10,S,2008-12-10,457.95,2008-12-01,
401,2,2008-12-01,"547554B     ",2008-11-26,"03",1320.85,"02",431.45,2008-12-17,S,2008-12-17,431.45,2008-12-01,
402,2,2008-12-01,"547554C     ",2008-11-26,"03",1320.85,"03",431.45,2008-12-24,S,2008-12-23,431.45,2008-12-01,
403,32,2008-12-01,"387489-1    ",2008-11-25,"03",617.98,"01",210.11,2008-12-09,S,2008-12-10,210.11,2008-12-01,
404,32,2008-12-01,"387489-2    ",2008-11-25,"03",617.98,"02",203.93,2008-12-23,S,2008-12-23,203.93,2008-12-01,
405,32,2008-12-01,"387489-3    ",2008-11-25,"03",617.98,"03",203.94,2009-01-20,S,2009-01-20,203.94,2008-12-01,
406,2,2008-12-05,"549611A     ",2008-12-02,"03",2686.08,"01",895.36,2008-12-23,S,2008-12-23,895.36,2008-12-05,
407,2,2008-12-05,"549611B     ",2008-12-02,"03",2686.08,"02",895.36,2008-12-30,S,2008-12-29,895.36,2008-12-05,
408,2,2008-12-05,"549611C     ",2008-12-02,"03",2686.08,"03",895.36,2009-01-06,S,2009-01-07,895.36,2008-12-05,
